latitude,longitude,sex,age,state
21.10312350423177,-150.3805813333981,1,3,0
21.10260468459182,-150.3791304872626,1,3,0
21.102841730543247,-150.37972582483764,1,2,0
21.102822503328785,-150.3795252991284,0,5,0
21.102896584262705,-150.37918379037552,1,3,0
21.102979619839502,-150.37963401695916,1,4,0
21.10353935889538,-150.3800711222598,1,2,0
21.101794246612045,-150.37932365828257,0,7,0
21.103312298447666,-150.3799066022188,1,2,0
21.103039417360566,-150.37907105309637,1,2,0
21.10293505973403,-150.37827368180567,1,7,0
21.103568465321224,-150.3809342795683,1,4,0
21.103304730546043,-150.37998708807234,1,7,0
21.102786104075964,-150.38048041096621,0,5,0
21.10406956531575,-150.38079770334366,0,3,0
21.104311844464426,-150.3787152667439,0,5,0
21.103519078835053,-150.37933844085592,1,2,0
21.103425760859295,-150.38027716372412,1,5,0
21.103542111133773,-150.38025701481303,0,5,0
21.102676567332065,-150.37903944963975,0,5,0
21.102766951980946,-150.379933016066,0,2,0
21.10346956418554,-150.37963460932613,1,2,0
21.102649767953164,-150.38037014748858,1,3,0
21.103643235523894,-150.3807191806474,0,5,0
21.103497825042066,-150.38053028522515,0,0,0
21.10421465899056,-150.37985543559265,1,2,0
21.10295121963596,-150.37973450718914,0,5,0
21.10385288842093,-150.37981361516808,0,5,0
21.101804905760794,-150.37985917681124,0,5,0
21.10312905587974,-150.3793502348093,0,7,0
21.102186194488834,-150.37987180346505,1,3,0
21.10348693010365,-150.37995626015828,0,5,0
21.10361565835369,-150.37999433119398,0,5,0
21.103092488759795,-150.37911791255823,1,5,0
21.103415949379425,-150.3790821619583,1,4,0
21.102658626527283,-150.3806386421237,0,5,0
21.10347845774331,-150.3798964278094,0,5,0
21.103226387254225,-150.380744040866,0,0,0
21.10307249438867,-150.38133526472288,1,2,0
21.103175848511512,-150.37920414647402,0,7,0
21.10336508033774,-150.38053521869185,0,5,0
21.103177679871717,-150.3806480598007,0,5,0
21.102883692851076,-150.38104348352576,0,3,0
21.102795364053833,-150.38154285413592,1,2,0
21.103412838981733,-150.38128603879719,1,3,0
21.103330157951625,-150.37949702527797,0,3,0
21.103189694694002,-150.37901290951464,1,3,0
21.103217937736318,-150.37954694614234,0,3,0
21.10288478723579,-150.3790057428462,1,2,0
21.103468682610902,-150.3794196717261,0,5,0
21.10333981398963,-150.37893227151923,1,7,0
21.102558014517964,-150.38144177083464,1,4,0
20.307882290958247,-151.0866754192835,1,1,0
20.305539092986532,-151.08988291674487,1,3,0
20.308128860554397,-151.0858589026844,1,1,0
20.308731861461155,-151.08559107065932,0,1,0
20.307643269770423,-151.08642967055312,0,5,0
20.307263048869352,-151.0869792185612,0,1,0
20.259073287630248,-150.6864021975096,0,3,0
20.624372941761372,-151.806413871306,1,4,0
20.624464347109186,-151.80634904192078,0,6,0
20.21313512913536,-150.7946400386608,1,5,0
20.211326988123673,-150.79102468247203,1,6,0
20.668107368968798,-151.12375819976123,0,5,0
20.668356500625322,-151.12338942565125,1,2,0
20.668281143917575,-151.1231223225956,0,6,0
21.096533916430715,-150.30740335576718,0,2,0
21.09679462259327,-150.30732634298505,0,6,0
21.09719781971349,-150.30666750804633,1,2,0
21.096495648551095,-150.3076402979914,0,5,0
21.096838504671922,-150.3070399072403,0,2,0
21.09708542800227,-150.30787304981448,0,5,0
21.0958127041552,-150.3065158541118,0,2,0
21.096623497659618,-150.3070125762019,1,5,0
21.096908193039994,-150.30734818192622,1,7,0
21.097430961771142,-150.3055609072504,0,2,0
21.096359862945942,-150.30826999531953,1,3,0
21.096124958448293,-150.30651457803933,0,2,0
21.095949797439303,-150.30897803026244,0,3,0
21.07961289507623,-150.5362239396934,0,2,0
21.080014523244614,-150.53630556235365,0,7,0
21.057979075153423,-150.36022737258673,0,2,0
21.056079698220255,-150.3603068496572,0,6,0
21.056493759733442,-150.36063113289745,0,2,0
21.05967307771128,-150.36093142183447,0,2,0
21.056967900524253,-150.3611923371028,0,5,0
21.057033370001214,-150.36065237971675,0,3,0
21.06061448050976,-150.359691765159,0,2,0
21.05662506706403,-150.36115690650968,1,2,0
21.05615242499342,-150.35993072027452,0,6,0
21.058518191094375,-150.36053802437965,1,3,0
21.055176112301186,-150.36142359322756,0,6,0
20.846585828654895,-151.2689271692608,1,6,0
20.846308328079083,-151.26928045260647,1,3,0
20.846024472585164,-151.26946551517577,1,6,0
20.846447007359224,-151.26842274178406,1,4,0
20.84682328521665,-151.26869123574963,1,5,0
20.841034066576068,-150.49469466994998,1,2,0
20.840590672466814,-150.49480253482906,0,4,0
20.841001661236568,-150.4946582223579,0,4,0
20.840841075893554,-150.4943800706117,0,4,0
20.29635862421616,-150.62144465231833,0,2,0
20.294946681662775,-150.62279926114684,0,3,0
20.296672865009793,-150.62248898305307,0,4,0
20.294906742694163,-150.6234953677103,0,2,0
20.29609640352919,-150.62294948808295,1,2,0
20.29584945931084,-150.62392334373797,0,5,0
20.295672213128054,-150.6223934002511,0,0,0
20.296284972061404,-150.62337759764748,0,5,0
20.29566491669299,-150.6220106675077,1,4,0
20.296870320031637,-150.62155295122693,0,4,0
20.2963794878401,-150.62204064165368,0,2,0
20.295051384301598,-150.62281510802543,0,3,0
20.296867725040318,-150.62343463480207,0,2,0
20.295780729746113,-150.62228652286703,0,2,0
20.47603460184192,-150.77617041840395,0,6,0
20.474071352152855,-150.7725610057151,0,6,0
20.47767799777234,-150.77920958649935,1,2,0
20.474642181565276,-150.7737443837931,0,5,0
20.477092631159753,-150.77897806365482,0,2,0
20.47531754296393,-150.77634352027727,0,6,0
20.476089084712246,-150.77642952390644,0,4,0
20.99411911993198,-150.90038544682855,1,7,0
20.99517851239355,-150.89862383193775,1,4,0
20.99344271671692,-150.90019824586278,1,4,0
21.169087737179446,-150.25582321489452,0,5,0
20.276423792770913,-150.98459930918867,1,2,0
20.276756374775484,-150.9849288287287,1,2,0
20.277043821876543,-150.983950103351,1,8,0
20.276873236196025,-150.98442038565955,1,2,0
20.276618165786594,-150.9850004400013,0,8,0
20.276755438062008,-150.98442504710695,1,2,0
20.276962986654745,-150.9844286231493,1,2,0
20.27699518852654,-150.9846694078382,1,2,0
20.276527412552113,-150.9850198782889,1,2,0
20.276928297840204,-150.98495950155242,0,8,0
20.276629477408516,-150.98521397347085,0,2,0
20.642064285233513,-151.3439016449836,0,5,0
21.165600171330215,-150.39679520440166,1,6,0
21.166034838231827,-150.39572434626348,0,4,0
21.165670196166637,-150.3979904499271,1,4,0
21.164455407314396,-150.3989879220725,1,3,0
21.165650581406855,-150.39526312409618,0,4,0
21.16520439596677,-150.3984414975836,0,4,0
21.165872795521473,-150.39651120200327,0,4,0
21.16573053437953,-150.39656731011985,0,3,0
21.16583414534347,-150.39752993464836,0,4,0
21.165448707220364,-150.39878382632958,0,4,0
21.165082047822445,-150.39913042141634,0,4,0
21.164844540438203,-150.3988042735531,0,3,0
21.164284879466294,-150.3987260888531,1,5,0
21.16606296311269,-150.3959922387877,1,6,0
21.165133714112507,-150.39913744823392,0,6,0
20.491236706530344,-150.74865190285198,0,3,0
20.494264972346556,-150.75070809805675,0,3,0
20.27350116627222,-150.64174521589774,0,4,0
21.076679725624164,-150.3446258869443,1,2,0
21.07444917486265,-150.34654531377083,1,3,0
21.07628520300898,-150.3457808393687,1,2,0
21.074991539853997,-150.34511158665376,1,3,0
21.074497082372858,-150.34556105768598,1,2,0
21.073992176278736,-150.34568536456595,1,4,0
21.075749031851373,-150.34560913129658,1,3,0
21.073077580801176,-150.34624802727816,0,2,0
21.07478491033689,-150.34420010687055,0,2,0
21.07442530183581,-150.34643233108616,0,4,0
21.074535234597597,-150.3448378954693,1,3,0
21.0753441875185,-150.34558098109287,1,1,0
21.07483160333189,-150.3461143139236,1,3,0
21.074075513006832,-150.34771918980377,1,4,0
21.075845103786268,-150.34275625931195,1,3,0
21.076518974287772,-150.34535451248502,1,2,0
20.571285218494367,-150.70179527571133,0,2,0
20.571496824434764,-150.7016499874025,0,2,0
20.571042078255072,-150.70185188666144,0,2,0
20.571441380913058,-150.70196195553805,0,2,0
20.57090193477744,-150.7018408009264,0,2,0
20.571313018615957,-150.70158151503782,0,2,0
20.571416318005884,-150.70160700531468,0,2,0
20.571278079234457,-150.70182638308538,0,2,0
20.571020066593466,-150.7014370618332,0,2,0
20.57104147425995,-150.70162426759796,0,2,0
20.571576069918102,-150.70204368024926,1,2,0
20.5716338460995,-150.7011432320269,1,2,0
20.57148548504677,-150.70158580709605,0,2,0
20.571366727455622,-150.70185452015212,1,2,0
20.57163825033019,-150.70171938448095,1,2,0
20.571243508950975,-150.70189654795772,1,2,0
20.571049399055585,-150.70126521934944,0,2,0
20.57108665366538,-150.7009217722616,0,2,0
20.571772388216285,-150.70213768064568,0,2,0
20.57138070350294,-150.70110794369828,1,2,0
20.571076022495134,-150.70220026395162,0,2,0
20.571042860328948,-150.7023084871673,0,2,0
20.571309398042022,-150.70135073568773,1,2,0
20.570897754928605,-150.70165126110086,0,2,0
20.571853515866994,-150.701272637801,0,2,0
20.571461680084628,-150.70148703737058,1,2,0
20.570996347055257,-150.70210812003788,0,2,0
20.57128842687821,-150.70166345363995,0,2,0
20.571275265647685,-150.7010782516987,0,2,0
20.571217399117646,-150.70194462283422,0,2,0
20.533503554862627,-150.5163642118549,0,4,0
20.532721491727425,-150.5153424698055,0,4,0
20.532877429201616,-150.51407463944255,0,4,0
20.532624527390695,-150.5145671616574,0,4,0
20.532118403625045,-150.51511743214868,0,6,0
20.532491119294708,-150.51386913548365,1,2,0
20.53169079076606,-150.5142893164225,0,4,0
20.53206632005311,-150.51376504215483,0,4,0
20.532703229223188,-150.51420889873137,0,4,0
20.532697471511323,-150.51398001577186,1,4,0
20.53112113850643,-150.51386204984047,1,4,0
20.531846288760693,-150.51428587724504,0,2,0
20.531491346189995,-150.51364861978536,0,2,0
20.53226492766924,-150.51495733521065,1,2,0
20.53184815478607,-150.51360753531839,0,6,0
20.53187989953397,-150.51529216016678,0,4,0
20.532798671966724,-150.51447745931964,0,2,0
20.531920756755984,-150.51624179935666,0,4,0
20.559965232766938,-150.7072338918219,1,5,0
20.560064914450287,-150.70726913849626,0,5,0
20.558770276500397,-150.70631641187762,0,4,0
20.559834205841902,-150.7069781111704,0,5,0
20.55888394394953,-150.70631512678725,1,2,0
20.560143870797614,-150.70667178111043,1,5,0
20.559953490289463,-150.70728480632175,1,2,0
20.559484315348328,-150.70703344331048,0,5,0
20.559800848923434,-150.70696387854173,0,3,0
20.559074215335894,-150.70685001370066,0,5,0
20.558338390686618,-150.70637646494362,0,5,0
20.558814428290113,-150.70656467763777,0,3,0
20.55964991566483,-150.70671506160394,1,2,0
20.559957791322983,-150.7068534270984,0,5,0
20.560020345814156,-150.7068774699389,1,5,0
20.559041636401286,-150.70660018937855,0,2,0
21.186496053114695,-150.4219088034635,0,3,0
21.184729833629643,-150.42023103215905,1,3,0
21.18474833587344,-150.42015620311145,1,5,0
21.184432442678318,-150.42054422207852,0,2,0
21.18536921124273,-150.42073544218565,0,3,0
20.74843464081213,-151.3617058376705,0,8,0
20.748822543043378,-151.36115802784832,1,3,0
21.106470859285416,-150.35737455632832,0,3,0
21.10693198181656,-150.35753979381977,1,2,0
21.106980460697528,-150.35745449475587,0,2,0
21.10669461451661,-150.35766373445588,0,2,0
21.10718235104547,-150.35735078760646,0,2,0
21.106807656568925,-150.35798416547777,0,1,0
21.10699292341964,-150.35729173823128,1,2,0
21.10662373406134,-150.35767965961276,1,2,0
21.10670875085823,-150.35807729022557,1,3,0
21.10698151258363,-150.35789341862164,0,0,0
21.106621990754935,-150.3575596305667,0,4,0
21.10649911157712,-150.35795640451514,1,2,0
21.107266237961287,-150.3580352368575,1,5,0
21.106856282580356,-150.35774614379093,0,5,0
21.107058833122387,-150.35794989337492,0,1,0
21.106592480932978,-150.35778210229182,0,5,0
21.107077670668513,-150.35761648995833,1,2,0
21.10659132696329,-150.3574565044433,1,3,0
21.106441355359987,-150.35808334034996,1,2,0
21.106700934747675,-150.35740013994746,0,2,0
21.106774412394547,-150.3578893133837,1,5,0
21.106976926603238,-150.3571629576762,0,2,0
21.106714408535517,-150.35809624996932,1,4,0
21.106644905853436,-150.35805596181783,1,3,0
20.226197868190123,-150.9358280647354,0,4,0
20.226033283313,-150.93680358546936,0,4,0
20.226349739625586,-150.93604045882003,0,8,0
20.226717110012803,-150.93672391411877,0,5,0
20.226618893111535,-150.9366810190833,1,5,0
20.2261763478243,-150.93604886905885,0,2,0
20.645856449537938,-150.8345447524212,0,3,0
20.645741075822457,-150.8351321655099,0,2,0
20.64587223451719,-150.83555338849456,1,6,0
20.645886335142276,-150.8355959199888,1,6,0
21.09774473491696,-150.340704025526,1,3,0
21.098284813737198,-150.33966400025452,0,6,0
21.097496608185736,-150.34103842435505,1,6,0
21.097725799231483,-150.34075045526922,1,6,0
21.098013219310502,-150.34083714983652,1,6,0
21.09774146724014,-150.33967592033196,1,8,1
21.098108308358622,-150.33904573674468,1,8,0
21.09802077859465,-150.3398764607236,0,2,0
21.09829229754611,-150.3397365402493,0,6,0
21.0978061387306,-150.34040467300608,1,8,1
21.098696502631388,-150.33936152206806,1,3,0
21.098364686525414,-150.3397354594758,0,2,0
21.098128950428652,-150.33919193421892,1,8,0
21.097814734545896,-150.33959615834232,0,5,0
21.0974910685118,-150.340530306343,0,7,0
21.09834739211958,-150.33861435960668,1,3,0
20.870050761856245,-150.6219817710085,1,3,0
20.87067030882211,-150.6226464540437,1,2,0
20.87356224151232,-150.62223268643146,0,2,0
20.867210379739905,-150.62083915526523,1,2,0
20.87044768403177,-150.62149141888864,1,2,0
20.864525224042335,-150.61942177339333,1,2,0
20.86986485795863,-150.6217884016587,0,2,0
20.845957616247865,-150.42620450036986,0,3,0
20.84640538163661,-150.42552615984158,1,5,0
20.84635021983403,-150.4255408674933,0,5,0
20.366530889796902,-150.54302568604405,0,3,0
20.59614900314099,-150.52720764987274,0,2,0
20.596161665260716,-150.52784053390064,1,2,0
20.596312333700727,-150.5276050334912,0,2,0
20.59593181058431,-150.52791014328162,0,6,0
20.596487493142913,-150.52752547078597,1,1,0
20.595598669122374,-150.52684062063094,0,6,0
20.595947006879868,-150.52771839952442,0,2,0
20.59620120246475,-150.5276978205135,1,6,0
20.596380368262,-150.52784776442235,0,1,0
20.59645458605491,-150.52735066471558,1,5,0
21.112425603704974,-150.39513239922576,1,3,0
21.114336639561742,-150.39367748448083,0,5,0
21.113218499593383,-150.39458098267477,0,5,0
21.11308517467705,-150.39461160487988,0,4,0
21.112327371046366,-150.39505269775557,0,6,0
21.11353727482032,-150.3944945201379,1,3,0
21.11368246842987,-150.39497972388634,0,5,0
21.114380954421968,-150.39450222401823,1,3,0
21.112803777943185,-150.39589238274428,1,4,0
21.1125652638423,-150.39533897233113,0,4,0
21.113177863852588,-150.39363647597753,0,6,0
21.114827731219986,-150.39413569446393,0,4,0
21.112124748203918,-150.3949774720418,0,5,0
21.113987618636692,-150.39472348464537,1,3,0
21.1136946592207,-150.3945247430459,1,2,0
21.113421741024656,-150.39408858425904,1,2,0
21.114047362556278,-150.3937829368422,0,5,0
21.11334156601863,-150.394829158424,1,4,0
21.113085443484632,-150.39489053151436,1,5,0
21.112175109836794,-150.39558626680187,0,2,0
21.1138311936043,-150.39396343049452,0,6,0
21.11366988542053,-150.39481881085104,0,5,0
21.114282985073682,-150.39472472348012,0,5,0
21.114021171667158,-150.39405364360633,0,5,0
21.11224982213952,-150.39545871364854,0,3,0
21.112290397331186,-150.39520141835962,0,4,0
21.114642146533548,-150.39391460012442,0,5,0
21.11241664754549,-150.3943553219563,0,6,0
21.112706629003046,-150.39442898406506,0,6,0
20.258285075458648,-150.79522987355844,1,3,0
20.25735409103178,-150.795901250626,1,3,0
20.257976924583875,-150.79475967793348,0,3,0
20.258006121641007,-150.79610648521992,1,3,0
20.861275438348603,-150.73172691487775,1,2,0
20.861200020919394,-150.7324285896832,0,2,0
20.86119951344033,-150.73154939715096,0,1,0
20.861336634140365,-150.73159727772034,0,4,0
20.861068046299494,-150.7319480662449,1,6,0
20.86151097347235,-150.73064690193863,1,1,0
21.182910999877148,-150.29906874460073,1,5,0
21.182616878804787,-150.30013640005572,0,5,0
21.182365367059536,-150.29956341448144,0,5,0
21.18278729622995,-150.30040929449294,1,3,0
20.257542635767628,-150.94371092114812,1,2,0
20.25829507702691,-150.94315914902072,1,5,0
20.25861743034114,-150.94291428059458,1,6,0
20.259263068008966,-150.94264719746255,0,3,0
20.258199369865334,-150.9433505723723,0,6,0
20.25882310149855,-150.94285633227673,0,3,0
20.258728651787493,-150.94292162550778,0,3,0
20.257894947703022,-150.9432843920395,0,1,0
20.258042576393596,-150.94331171046576,1,6,1
20.25896365180074,-150.94305659113544,1,0,0
20.257951515422626,-150.94313967106234,1,6,0
20.25870826654506,-150.94245455741492,1,0,0
20.258557623762478,-150.94271336188066,0,2,0
20.25818546523982,-150.94286495839685,0,6,0
20.25871137193387,-150.94268012070066,1,2,0
20.257815921313682,-150.94298228024846,0,6,0
20.25842561373868,-150.94323730981108,1,6,0
20.258272580464496,-150.94293211687375,0,6,0
20.25809362397027,-150.94367581005295,0,6,0
20.258222041775504,-150.94308106297385,0,6,0
20.258245763496042,-150.94297779045667,0,6,0
20.258445613907423,-150.94312024641548,0,6,0
20.25803804449668,-150.9431187202859,0,7,0
20.258570608528778,-150.94296187249103,0,2,0
20.257121847733103,-150.94347091152724,1,2,0
20.257724200623848,-150.9441841950949,0,2,0
20.258335618403702,-150.942844005386,0,2,0
20.25815912559229,-150.94314372780363,0,6,0
20.258259605848927,-150.943436177831,0,5,0
20.25855958497104,-150.942580616429,0,5,0
20.258069478479765,-150.94345201221392,0,7,0
20.257930262664104,-150.9427538474029,1,6,0
20.257970201000006,-150.94327108674946,1,6,0
20.258533051458862,-150.94284628496683,1,7,0
20.257582330469525,-150.94337635863548,0,6,0
20.257769664824778,-150.94303615711988,1,6,0
20.258433906390554,-150.9436491851339,1,0,0
20.257787394340138,-150.94314787522597,0,5,0
20.257914290657077,-150.94279867315183,1,0,0
20.258538124582326,-150.94298055511513,0,7,0
20.258514964551573,-150.9428716042501,1,6,0
20.258019799236703,-150.9434208098094,0,7,0
20.258397163843004,-150.94311229270187,0,7,0
20.258653690926167,-150.94311063634171,0,1,0
20.257973772104574,-150.94359072953702,0,2,0
20.258287821073612,-150.94293396018986,1,6,0
20.25923301525693,-150.94221409520242,0,2,0
20.25907725043633,-150.9434235852694,1,2,0
20.258836841060425,-150.9427145960008,0,5,0
20.258407708560924,-150.94327248782247,1,6,0
20.258553168324465,-150.94299478024212,1,6,0
20.258587243293388,-150.9423469777912,0,3,0
20.25741618759426,-150.9432302489053,1,7,0
20.25826890051845,-150.94274566592577,0,2,0
20.25857047899812,-150.9428779083825,1,6,0
20.258060857347278,-150.943213466207,1,6,0
20.257509788900702,-150.9434248003999,0,0,0
20.258792850683747,-150.94272248573176,0,5,0
20.25844316107049,-150.94315039325386,0,5,0
20.291528654718842,-150.70075560809926,1,6,0
20.291578890794366,-150.69983196831367,0,2,0
20.93945531152205,-150.59850606077134,1,3,0
20.939374740037394,-150.59920501233637,1,3,0
20.93970159324446,-150.5989693752555,1,6,0
20.939302518024245,-150.59858902006837,1,3,0
20.939770480749125,-150.5992978097372,1,3,0
20.93955335086111,-150.59917040711846,1,2,0
20.939836314592178,-150.59877103132652,0,3,0
20.481039551413975,-150.76449538537813,1,2,0
20.480612401053225,-150.76514222336874,0,4,0
20.481235283200732,-150.76493317669627,0,2,0
20.480774824696063,-150.76510842798106,0,2,0
20.48114447765454,-150.76570326434233,0,3,0
20.48116567608775,-150.76500584331436,0,5,0
20.48093501292769,-150.76535494243265,0,2,0
20.481150407931228,-150.76538414318975,0,4,0
20.480683074131296,-150.7649170121251,0,3,0
20.48100393905764,-150.76525343299747,0,2,0
20.262679331955788,-150.9203982179907,0,5,0
20.263154174088292,-150.91986763740533,1,2,0
20.26273078827947,-150.92059963729892,0,4,0
20.262394186298664,-150.92008827791383,0,2,0
20.647322192683063,-150.54362715078028,1,6,0
21.111899417432575,-150.37758838312544,0,1,0
21.11225820481091,-150.37789253372085,1,3,0
21.112187661417543,-150.37738205113172,0,1,0
21.112056733567574,-150.3774449518454,1,7,0
21.11200433776583,-150.37808737992225,0,5,0
21.11206282388679,-150.3780636605141,0,3,0
21.1120641995724,-150.3773548444516,0,5,0
21.112072271381816,-150.37801853157995,1,3,0
21.112244835761427,-150.3782485511825,1,2,0
21.112696988109434,-150.3773995239671,0,1,0
21.112311751456733,-150.37771695235037,0,5,0
21.11211949982623,-150.37810485380345,0,5,0
21.111584646233982,-150.3776090022671,1,5,0
21.111767154320436,-150.37843394331924,0,5,0
21.111889769935818,-150.37838196635633,0,5,0
21.11212346729634,-150.37760220707528,1,3,0
21.112076435378352,-150.3778382411784,1,3,0
21.11272955386885,-150.37740648484908,0,1,0
21.112016107500843,-150.37758549276396,1,8,0
21.11213160415012,-150.3785975570756,0,2,0
21.112141345177676,-150.37787426956402,1,3,0
21.112265880984374,-150.37825941664764,0,3,0
21.111424371214596,-150.37764288085066,0,1,0
21.11157017737325,-150.3784083755871,0,5,0
21.111979245691952,-150.37830291981868,1,3,0
21.11247349899055,-150.3776816740959,0,5,0
21.112108007456307,-150.377556047013,0,3,0
21.1119805190566,-150.37773018226596,0,5,0
21.112222973804414,-150.37805265391455,1,3,0
21.11188740818564,-150.37728863959757,0,5,0
21.112354662652926,-150.3776912434533,1,7,0
21.11232249436885,-150.37832333154694,0,7,0
21.112144503982417,-150.37756738005103,0,1,0
21.112130184280065,-150.37792291051824,1,5,0
21.112090630063808,-150.37756170634486,0,5,0
21.111933392122594,-150.37753467179644,1,3,0
21.111912928583603,-150.37719849222083,0,2,0
21.11207146481769,-150.37769525931026,0,3,0
21.112368212675445,-150.3773526812815,0,5,0
21.112045064842757,-150.37849946552114,1,3,0
21.112215055067335,-150.3774418315824,0,3,0
21.11167937908889,-150.37787291036747,0,4,0
21.11240525401544,-150.37730592000898,1,3,0
21.112532356471775,-150.37771010564848,1,5,0
21.1117822999022,-150.377562757782,0,5,0
21.11191501841022,-150.37858459209852,0,5,0
21.111719477980188,-150.37780402516708,1,5,0
21.112205962431645,-150.37764226587055,0,2,0
21.11173222139487,-150.37744818335975,0,5,0
21.112042079736696,-150.37882153532908,0,5,0
21.1112944408734,-150.37830363170568,0,5,0
21.111752941609264,-150.3775217622175,0,5,0
21.112322955260584,-150.37812262709633,0,3,0
21.112481303702012,-150.37818052114832,1,2,0
20.315744493030447,-150.69691076524103,0,2,0
20.31813599931723,-150.69332081491785,0,6,0
20.3167842553383,-150.69509781260152,1,2,0
20.31677748060997,-150.6946040990255,0,4,0
20.317001235928352,-150.69400938589283,1,6,0
20.31582862941341,-150.69597648508253,0,2,0
20.31580644442621,-150.69601356300183,0,4,0
20.316536510090923,-150.69463568540718,0,2,0
21.12227168100371,-150.34710368248977,0,5,0
21.123283037873513,-150.34809868944208,0,5,0
21.12328595354564,-150.34732318805504,0,4,0
21.121436017038956,-150.3442364906107,1,2,0
21.122718441329994,-150.3464390413137,1,6,0
20.862460780470894,-150.35871203029518,0,4,0
21.17861575870688,-150.70389646291474,0,2,0
21.178515658135193,-150.704310215637,1,5,0
21.178490752253808,-150.7040775636201,0,2,0
20.53862487969264,-151.24435383936114,0,2,0
20.538754820298312,-151.2443550070048,1,2,0
20.538802234410173,-151.24453906120718,1,5,0
21.036544971242886,-150.43658033184195,1,5,0
21.03651963028373,-150.43627169991495,1,5,0
21.03624974675011,-150.43685411996628,1,4,0
21.036652766200934,-150.4364288930636,1,3,0
21.036499493484392,-150.4355784528478,1,5,0
21.064753319179264,-150.3402605173378,1,2,0
21.064503944599874,-150.33991197710944,1,2,0
21.06443608707008,-150.3408270595081,0,4,0
21.064504990381344,-150.34154751371898,0,0,0
21.18289086521623,-150.35674662038954,0,5,0
21.18029049458396,-150.3588834233906,0,5,0
21.18169751298413,-150.3574355224989,1,2,0
21.069226553484707,-150.31711620314513,1,3,0
21.06978520943066,-150.31760903404975,1,3,0
21.06808880882782,-150.31189665873407,0,1,0
20.849138582844844,-150.59010508871899,0,3,0
20.46294300328048,-150.77160562796556,0,6,0
20.463849665427375,-150.76568058269035,0,6,0
20.463942064142017,-150.76597376239155,0,6,0
20.463129883727902,-150.77002653636688,1,3,0
20.46335051340117,-150.76852822541397,0,5,0
20.46426578391685,-150.76492788221,1,5,0
20.4635376478809,-150.76833255417222,1,6,0
20.463779266727048,-150.76767799529213,1,1,0
20.81299691974568,-151.20820120404687,0,2,0
20.8126467176747,-151.2086761685169,1,3,0
20.8143373217809,-151.20796363535266,1,2,0
20.813575574495097,-151.20806978456588,1,2,0
20.81460869020548,-151.2066892038572,0,2,0
20.812277341877103,-151.20918647166903,1,3,0
20.813914934611997,-151.20495671859348,1,2,0
20.813399789651154,-151.2075519606024,1,3,0
20.81182016727764,-151.2100782407224,1,2,0
20.813410700228278,-151.2070593675866,1,2,0
20.814683736554276,-151.20713983004123,1,3,0
20.813502454424317,-151.20668298415632,0,2,0
20.812803899731335,-151.20837120463207,1,2,0
20.81094111831066,-151.21256585651895,0,3,0
20.813093812826907,-151.2092437168732,1,2,0
21.1844605839124,-150.39438674683433,1,4,0
21.182600324463134,-150.39302544888648,1,5,0
21.184521270714992,-150.39132055321397,1,3,0
21.183656571322405,-150.39173850008046,0,3,0
21.184688293867037,-150.3911437563877,0,3,0
20.56492177690743,-150.92984542723497,0,2,0
20.564812586589948,-150.92871754836378,0,2,0
20.56492820860591,-150.928705501743,1,5,0
20.564835778824442,-150.9278732932078,0,2,0
20.564735036234673,-150.92866479611746,0,3,0
20.283232156593574,-150.93429831654984,1,4,0
20.28042098257838,-150.93266781828834,1,2,0
20.28143424666609,-150.93118010853584,0,2,0
20.280571578965983,-150.93302289983083,1,3,0
20.28211722275614,-150.93050245268807,1,2,0
20.281888376044073,-150.93545534830804,0,5,0
20.280123224469584,-150.93295614521477,1,1,0
20.281396606560993,-150.93160936273696,1,2,0
20.282250004823695,-150.93435828735218,1,5,0
20.28239911668933,-150.93393780224895,0,4,0
20.28208240951597,-150.9321694718146,0,2,0
20.28239537643069,-150.93581880066253,1,5,0
20.282369340003896,-150.93397155710227,1,5,0
20.28150833224034,-150.9340455305706,1,2,0
20.817800369935217,-150.32098957621363,1,4,0
20.817363288668844,-150.3203745268325,1,5,0
20.817836070174348,-150.3211525772091,1,5,0
20.817788677917676,-150.32003149751915,1,5,0
20.81777983768004,-150.32087282202545,1,6,0
20.817978043028383,-150.32016919647913,1,6,0
20.817772383569785,-150.32074487874135,1,5,0
20.818052416849255,-150.32065152275862,1,5,0
20.818097339157507,-150.32067324444236,1,4,0
20.817649724606117,-150.32042351368037,1,5,0
20.81777533741888,-150.3209000712252,1,5,0
20.81792185350729,-150.3209625152976,1,7,0
20.817810734824295,-150.32024141087126,1,7,0
20.81772060907892,-150.3207137071415,1,6,0
20.81772991851232,-150.32085297514902,0,6,0
20.817754441079373,-150.32082451551923,1,7,0
21.23160600982791,-150.44345756343722,1,2,0
21.23172265019919,-150.44400386590462,1,5,0
21.23240596363555,-150.44374480061055,0,3,0
21.232249186087234,-150.44404937337683,0,3,0
21.232191462101287,-150.44441394449592,0,2,0
21.232218746267154,-150.44349540518172,0,2,0
21.232155975395045,-150.44421494297134,0,2,0
21.231754742657163,-150.44396827515652,1,5,0
21.23228164527127,-150.4436832361604,1,2,0
21.23215977551818,-150.44416178393573,1,3,0
21.23240289771927,-150.44385599598638,1,2,0
21.23178318054656,-150.44373648327294,1,2,0
21.23188476204215,-150.44410268090866,0,2,0
21.23163973376602,-150.44455869102606,1,5,0
21.231791991508878,-150.4437445570553,0,2,0
